"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","STEREOTIPI","Stereotipi sui ruoli di genere, comportamenti nella coppia","OPINIONI_A","Grado di accordo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","STRAGR","molto d'accordo","2018","2018",10.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","STRAGR","molto d'accordo","2018","2018",10.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMAGR","abbastanza d'accordo","2018","2018",11.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMAGR","abbastanza d'accordo","2018","2018",21.8,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMAGR","abbastanza d'accordo","2018","2018",5.9,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMAGR","abbastanza d'accordo","2018","2018",18.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMAGR","abbastanza d'accordo","2018","2018",21.9,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMAGR","abbastanza d'accordo","2018","2018",12,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMAGR","abbastanza d'accordo","2018","2018",18.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMAGR","abbastanza d'accordo","2018","2018",4.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMAGR","abbastanza d'accordo","2018","2018",19,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMAGR","abbastanza d'accordo","2018","2018",26.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMAGR","abbastanza d'accordo","2018","2018",11.7,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMAGR","abbastanza d'accordo","2018","2018",20,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMAGR","abbastanza d'accordo","2018","2018",5.1,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMAGR","abbastanza d'accordo","2018","2018",18.6,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMAGR","abbastanza d'accordo","2018","2018",24,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMDISAG","poco d'accordo","2018","2018",12.8,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMDISAG","poco d'accordo","2018","2018",17.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMDISAG","poco d'accordo","2018","2018",15.6,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMDISAG","poco d'accordo","2018","2018",22.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMDISAG","poco d'accordo","2018","2018",17.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMDISAG","poco d'accordo","2018","2018",11.9,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMDISAG","poco d'accordo","2018","2018",19.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMDISAG","poco d'accordo","2018","2018",10.1,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMDISAG","poco d'accordo","2018","2018",20.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMDISAG","poco d'accordo","2018","2018",18,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","SOMDISAG","poco d'accordo","2018","2018",12.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","SOMDISAG","poco d'accordo","2018","2018",18.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","SOMDISAG","poco d'accordo","2018","2018",12.9,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","SOMDISAG","poco d'accordo","2018","2018",21.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","SOMDISAG","poco d'accordo","2018","2018",17.6,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","STRODIS","per niente d'accordo","2018","2018",70.7,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","STRODIS","per niente d'accordo","2018","2018",48.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","STRODIS","per niente d'accordo","2018","2018",73.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","STRODIS","per niente d'accordo","2018","2018",48.7,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","STRODIS","per niente d'accordo","2018","2018",49.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","STRODIS","per niente d'accordo","2018","2018",71.6,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","STRODIS","per niente d'accordo","2018","2018",56.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","STRODIS","per niente d'accordo","2018","2018",83.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","STRODIS","per niente d'accordo","2018","2018",49.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","STRODIS","per niente d'accordo","2018","2018",45,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","STRODIS","per niente d'accordo","2018","2018",71.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","STRODIS","per niente d'accordo","2018","2018",52.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","STRODIS","per niente d'accordo","2018","2018",78.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","STRODIS","per niente d'accordo","2018","2018",49.1,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","STRODIS","per niente d'accordo","2018","2018",47.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","NOANSW","non risponde","2018","2018",0.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","NOANSW","non risponde","2018","2018",0.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","NOANSW","non risponde","2018","2018",0.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","NOANSW","non risponde","2018","2018",0.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","NOANSW","non risponde","2018","2018",0.8,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","NOANSW","non risponde","2018","2018",0.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","NOANSW","non risponde","2018","2018",0.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","NOANSW","non risponde","2018","2018",0.2,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","NOANSW","non risponde","2018","2018",0.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","NOANSW","non risponde","2018","2018",0.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","NOANSW","non risponde","2018","2018",0.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","NOANSW","non risponde","2018","2018",0.4,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","NOANSW","non risponde","2018","2018",0.3,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","NOANSW","non risponde","2018","2018",0.5,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","NOANSW","non risponde","2018","2018",0.6,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","M","maschi","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","F","femmine","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","PRIOMEN","in condizioni di scarsità di lavoro,i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MPRFAM","è soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MTAKEDE","è l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MLESHOUS","gli uomini sono meno adatti ad occuparsi delle faccende domestiche","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGROL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sui ruoli tradizionali di genere (composizione %)","T","totale","Y30-44","30-44 anni","MISUCWOR","per l’uomo,più che per la donna,è molto importante avere successo nel lavoro","TOT","totale","2018","2018",100,,
